"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
"11" -0.255529367871794 1.07112964624874 -0.478581043219897 -0.516958159618202 -0.0672272065304234 -0.628562710787065 0.351256573794511 -1.85930798156838 0.429894668008868 0.411929070356015 -0.468934485562057 1.03415512368619 -0.849944839385355 -1.53055021324215 -1.82291360621029 -1.9552250878821 0.0509031913540486 0.709211770870203 0.0757801507421466 2.2567823398729 -1.54909187430995 -1.2393294447226 0.329004536148441 1.90974659403612 -0.00197777241416364 0.838263999173574 1.37442295617595 -1.37280883343383 0.348045928806152 -0.506769749601816 1 -1 -1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 1 1 1 1
"12" -0.947569393875995 1.76901046652417 2.14054481439822 -0.0494182812690595 -0.551584446825321 0.883588402765167 -1.49458703909847 -0.736830557978642 -1.3560858876408 0.485017828557593 0.0103342921241973 -0.233019871423143 1.83633072486612 2.51084930159801 1.16992786062748 -2.08624130677023 0.313116097802737 0.360001320895834 -0.00441869328022704 0.979961065542093 -0.945874638262046 -1.8380075016821 -0.75342677147292 -1.08761598010082 -0.189090256242726 -0.190819241057455 -0.344375834308489 -1.95655265424068 1.72791814223905 0.848789003546046 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 1 1 -1 1
"13" 1.98566043415156 -1.24066667533396 -2.39292388872849 -0.176006605567748 -0.345394440951294 -2.34576336454656 -0.431643344556783 1.16177528856869 0.718982691271333 0.737992095826742 0.679219117977251 -1.27179607273569 -0.689644258983431 -1.74943722485011 0.661929294040745 -1.22274383292434 1.41537699791808 1.23075765323085 0.80536085759906 0.670953905623493 0.439710154512515 0.186109086765241 -0.751373153742362 1.46231990190129 -0.451825651653569 -1.78584415975106 -0.275663734821189 0.458603825977813 -1.61792839810662 1.0061511405016 -1 1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 1 1 1 -1 -1 -1 1 1 1 1
"14" -0.531776120091995 -0.850963537731244 -0.838546149799585 -1.04082333764546 0.215569989341982 0.352261354543709 -0.261480520326459 0.224937218738478 -0.777858197819989 1.26950192484361 -0.0293966266220755 0.608715444622485 -0.640213500133402 -0.686147374706621 1.3392472736756 -0.423062996674541 -1.2713713586099 -1.19782240947504 -1.3846088332935 0.512752877070343 2.12069317530884 -1.0094658216649 0.558263110015346 0.976421958845878 -0.302737348522346 -0.0381278115932067 -0.825379373557384 -0.888267086554644 0.408243230847643 0.15486471726124 1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 -1 1 -1 1 -1
"15" 0.41106782909637 1.62869969238471 2.05386450203864 0.663728674772817 -2.15156537898474 -2.43586920739191 1.44476635264251 1.43161914716359 -1.55877423847356 -0.246798351896904 1.40828006285685 -1.24206906044146 1.06944243380048 0.597048580548651 -1.54458911941584 -0.128490808160374 0.788972261744878 0.825883563947419 -0.0193328650076324 1.68452526266379 0.202333200299089 -0.0611005379265047 0.858779877230443 -1.82604823612197 0.236970284533017 -1.95757448546743 -1.24553246550896 -0.0277757204310208 -0.467857758363068 1.78308171567699 1 1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 1 -1 -1
"16" -0.792370064812658 0.820785757075387 2.0269452381439 -0.768189230959542 -0.0505961380532103 0.361548589825985 -0.941548064399244 -0.875717873088993 -0.590540452966323 0.339798948863524 0.770695431685599 0.208723221197424 0.857352383827137 -0.123457874853126 0.650792677263254 -1.79047665241284 0.404921095177376 1.29710182623071 1.54110714367575 2.15853430752193 0.551969849834596 1.25787728610164 2.72010431482738 0.54883522528523 -0.610841142064635 -2.00272200878253 -0.0317724259940556 -0.245829965916568 0.969433966271702 -1.40655398037885 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 -1 -1 -1
"17" 0.0147078067921586 1.07722320656006 -0.467862372024514 -0.759963910648263 1.74763453413365 2.36719839447086 0.237751965444646 -0.32638415932965 -0.501597426785892 1.69169764421824 0.871980111227042 -0.0908741626329355 -0.16855884385584 0.0314388864241035 -0.272844914008319 1.03813440241287 -1.14854754288535 1.47000308450957 0.630093518866021 1.65763426678073 0.663941496522545 2.03052515957436 1.74085846440406 -0.557076479639869 1.13190293105994 -1.57539731141489 -0.356402434006931 -0.246440624042117 -0.166143582416103 0.253329732374383 -1 -1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 1 -1
"18" -1.26534292662332 -0.287981153559781 -0.843930059872403 -0.651917550960922 0.403782446489247 1.45705550486762 0.199794742822219 -0.392650926206955 -0.150435641941378 -0.201058916510205 0.71744042008224 1.51275403008404 -1.82105647129154 -0.811838591188722 -0.0657604935582655 -1.04312667686848 1.13446153344021 -1.05021068864575 -1.78567841807529 -1.61846198770056 -2.18542565156169 -0.171099196302681 -0.262420199551452 0.28662099919097 0.676699055600318 -0.115994719394082 0.37089832321388 -1.18562716155273 1.65099102924121 -1.87484208416393 -1 1 -1 1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1
"19" 0.299670107835862 -1.40452772358884 -2.07674456003627 -0.909607313886075 -0.325968589850796 -0.106026618704458 0.513976769814228 -0.380080837042373 -2.71238575376952 1.04411236952023 1.12322104346094 0.284836753643104 -1.19160971487233 0.111787508478924 1.5908287499068 0.828269301729503 0.296737883438661 1.07394196189933 -1.94692368135736 -1.69244543881617 -0.689897151018695 0.632141572890618 1.94742769236301 -0.0510900845234254 0.499417872760073 0.702960584526765 1.6592451442578 -0.701132841964524 -2.56492232703572 -1.97154891854445 -1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 -1
"20" 0.442477962783639 -1.00952614383241 2.94553120514616 0.508506115964526 -2.21556523057103 -0.445128581588605 0.702133479539876 0.368995972430268 -1.34268934161099 -0.770590712187131 -1.82232827619698 -0.397138625001684 0.22098322614041 0.683735800357873 0.723689006556907 -0.373887898721385 -0.944305451526964 0.215616376954446 -0.156234436862307 0.727133222833241 0.640164916529725 -1.66779877465975 0.102162711227217 1.18907983985349 -1.09598848912685 0.420336236372179 -0.105835965621526 -1.60805282301501 -1.05673743711612 -0.535514523274444 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1
"21" 2.10865793969231 -0.136775039823093 -2.38395716521785 -2.63850499251415 0.771127182042619 -0.0224605844838241 -0.740485606544022 0.885348139809931 -0.243208999724095 -0.355621927507158 2.55734208089573 -0.230697074198896 0.094707724141661 0.284084050826697 -0.274966919971047 -1.60262779082125 1.85280994668844 0.0559961863099248 1.59629914767773 0.732884484975706 0.0879650004987471 0.811752698527284 -0.368164870458246 -0.600735118573817 -0.293500062587664 0.95206749362054 0.612347426293546 0.333855340716833 -1.76041087765788 -2.69131490299579 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 1 1 1 -1 1 -1 1
"22" 0.593904905369075 0.765352106451563 -0.894141406684781 -0.300221008753864 -0.92236948216315 -0.383102750639162 -0.290391221574325 0.960300323857845 0.424278422200016 0.860527915273238 -0.771450061887021 -0.734816681868357 0.874643404246925 2.24502049529746 -1.24360877227276 1.92352863291965 -1.87620773263576 -2.21253802833255 -1.34304132037803 -1.65536359409876 -1.19555178997555 0.191060963190614 2.53573494345303 1.1901986009569 0.137294052530396 -0.215740422470277 1.16822950569132 -1.97863853828155 1.95222651034857 0.0385753859763178 -1 1 -1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1
"23" 0.0448462444460903 0.534346115027514 -0.417961910663575 0.740680352183695 0.426707909054703 -0.70894824731915 1.36640390045617 3.04351832456993 2.19486263542749 0.614944193706175 0.362815118233897 -0.0442442254160325 0.516390155905624 1.06792309221138 -0.0455781094251314 -1.24909209867842 1.05408191149063 -0.419422645424513 -0.0290241674097683 -1.02977154597151 0.247416092953708 -0.113847326643163 0.780250156701949 -0.326507300244414 1.24960568972805 0.334586909727007 -1.35008079429848 -1.20997395450577 -1.96903994811796 -1.00441295065279 1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1
"24" -0.987807478358874 1.04786525798021 1.3453623629458 -0.242858197076718 0.27098406959939 -1.14314396623149 1.3925933874277 2.49634913116801 -0.0829615012695066 0.218719807183491 -1.3718523969971 -1.51327880307856 0.995107989070126 0.128436572117268 -0.638369139064017 -0.0638149213045449 -1.96714967019773 -0.968104953540915 -1.20225379880488 0.69535792635313 0.499294974773949 -0.0313395560190566 -1.10163079011478 0.498193230067053 -0.145086591992466 -0.511114474262545 1.38186724375997 -1.73463198932944 0.770816722125057 0.7488403596398 -1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 1 -1
"25" -0.989737083760341 0.792672630024382 -0.781298259763089 -2.01174612005314 0.74321619560753 1.17316251242633 -0.451577030275754 -0.111004255408304 0.233558770488754 1.13588506270859 -0.31745456793592 0.179620943696054 1.42904989414641 1.70280062183649 0.471776834689144 2.21396349369829 -1.26461045867333 -1.02023176413588 0.81708797578199 0.358152075836341 0.101311498350903 0.880392574357255 -0.204901575510141 0.527578299510104 0.103483221469868 -0.566022825116311 -0.894053874305797 -0.635018620507415 0.153600007344793 0.788807433193612 -1 -1 1 -1 1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 1
"26" 0.200736901221662 0.393145719494224 -1.84222520031156 -1.22603973606323 0.65400246146019 0.578923772375988 0.753909225909124 1.18033040470529 -0.354626645688982 -1.69891007905619 0.715823683730443 1.5202069441378 1.24831389026557 1.71500451664455 0.0353846346101653 -0.586862729047078 -0.125844624611558 -0.663435559710216 -0.535809048172681 0.194887526851846 -0.178734446256911 0.571348197725832 0.645700722728332 -0.829840564099438 -0.781889321641901 -1.73559052732447 -2.46938552499439 0.128218359031664 0.0666811226646686 1.12916773673834 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1
"27" -1.1878420979275 1.40851239662891 -0.594519782791094 -1.49310631433804 1.36272124788081 1.40788542456242 -1.05266650675061 0.119100437896311 0.671752838387432 0.755225293637756 0.119362080202917 1.32000667439112 -0.144635996889345 -0.149600780204692 1.444808891867 -2.28540693357583 1.27237049512723 1.71471872309036 0.300379999426775 -0.255538743485173 -1.46157566087358 -0.464532611474668 -1.58093847070414 -0.180290543458205 -0.0131130417224322 0.706259133401949 -0.344898241720764 0.0814726867413713 -0.01755978953314 0.97614324720074 1 1 1 -1 -1 1 1 1 -1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 1
"28" -0.0927825082249107 -1.027234723417 -0.741818735760734 0.504876467773875 -1.7426650421188 -2.03575527060618 -0.53939485699829 -0.690189865717 -0.331629312192663 0.455423974957146 0.946365990396209 -0.142428548082473 0.717727696460737 -0.664200825787764 0.21866034777476 0.915752548085482 0.466268934001064 1.29181606246622 2.37288689572321 0.734475515958019 0.846399344140913 -1.26915734686731 -2.24822168614345 -0.161061551751501 0.1488005678451 -0.56534021893698 -1.97951958125886 -0.412442011422699 0.477367122729751 1.08403837684637 -1 1 1 -1 1 -1 1 1 -1 1 1 -1 1 -1 -1 1 1 1 -1 1 1 1 1 1 -1 -1 -1 1 1 1
"29" 0.612795538728976 -0.0743559518446479 -1.30085832867759 -0.643085291423071 2.4102878874165 1.44778975907655 -0.436151273870436 1.20807166222098 2.02274549571303 -1.18281129921569 -0.586143287758681 -0.359510447524279 0.325544505586434 1.52449936582532 1.92227453040143 0.171579362103804 1.52137407471532 0.23045804910373 -0.676496010441382 0.38812089723654 -0.394068267998533 0.840045318175058 0.575791531597949 -1.72781146004345 -0.0598401501455876 -1.28362434469357 -1.73055131654987 -3.35112009687021 1.48801682956828 -0.192621556020428 1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 -1
"30" 1.10378516398443 0.115184329117125 1.7222661068904 1.9098468764929 -0.482739445574932 1.12046422074231 -0.103455612628343 0.354527548152452 -0.513281176839377 0.656465793729222 -0.0345388706974359 -0.398282695032333 -0.777731865471789 0.13865141005906 2.90556574269856 -0.212301965428491 -0.128820603048124 -1.07573922691511 -1.51055319349095 -0.964938648789734 -0.737811514962579 -0.334089717589187 -2.26691283011157 -0.712228122175129 -0.315629534253252 -0.127530377319293 -0.475003102469863 1.50289806963243 2.22150161025268 0.56779194139332 -1 -1 -1 1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1
"31" -0.319334710264648 -0.907971028992816 -1.10465149550574 0.706394040550692 -2.1762357851309 0.982795026836633 -2.30955040523508 -1.82406671529344 -0.646412428906171 0.0172929697520401 -0.885363326418785 1.71335460961153 0.241215075947651 2.37332934828053 1.645474276792 -0.899457368282511 -0.208660454026757 -0.768413265626235 -0.0837898169759776 -0.139178486540859 0.546190481633266 -0.0720279908438489 0.0315592331383605 -1.24445601219674 -1.01740437843732 -0.664586290880123 0.529153304360068 0.693679222102364 0.0446668476081354 2.14784975595002 -1 1 1 -1 -1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 1 -1 -1 -1 1 -1 1
"32" 0.362542879868935 -0.0469071132876842 1.41992269512854 1.51502386277243 -0.217508462126504 0.348802694197511 -1.73844327009595 -0.478844624945036 -0.0203491459897099 -2.39073739124076 -1.85850885840412 1.16721773122799 -2.52516654274739 -0.8303912197832 1.04441599564741 2.38865974806783 -0.652707087058838 -0.294043011765813 0.926956837656094 1.27753415122299 -0.817484509515393 0.0248526198939672 -0.834018714291646 -3.30126457255701 0.735418234585454 0.437211913095386 -1.26836126703001 -1.2072479808852 2.46428891033551 2.35892682712203 1 1 1 1 -1 -1 -1 -1 -1 1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1
"33" -0.981799983455516 0.278201365805089 0.308543503640735 0.710738989867375 -0.232568796678682 0.212067165881263 0.834060058941318 -0.344205570962438 0.145466317978776 1.72762035440075 -0.918413500370233 0.414093793429408 -0.00666760981225123 -0.188065236067324 -0.383093105683426 -0.686569219971774 0.171176338350355 -1.12773625772571 -1.75764741684631 -0.523456175258654 -0.718454286084576 -0.99772657185362 0.313410746314066 -0.923529025417569 0.758218403898372 0.971282311961205 0.668883483112318 -1.51263557590012 -2.0975485311063 -0.665241277218622 -1 -1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
"34" 0.657738872498061 -1.0634732768736 -1.57250164740067 -2.18994970975003 2.10039809772296 1.59134181892543 -0.717466933288791 -0.893386095094575 -0.00195004440560931 -1.26504391753369 -1.31479520387351 0.173825216869673 -1.56589826169171 0.70627599566621 1.03493207456264 0.239529893982424 -0.485896684994407 -0.851424552341637 2.46858080355644 0.612455790180895 -0.495383222448618 0.668567251087686 0.663763268383537 1.39511019820783 -1.08033996037981 -0.615939288160521 -1.08202488607184 -0.487934578369685 -0.67572622160771 -1.61571399998626 1 1 1 -1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 1 1 1 1 -1
"35" 0.485490474581015 1.23431539597685 0.0701002457396312 0.0809695848945016 -0.113754536262498 1.84372749707571 -0.428198573568723 0.01323450187743 1.87526388334927 -1.31935476637751 0.238383273050077 1.69961596357165 -0.0436412219618778 -0.735437946278427 -1.1794386697763 -0.763645710551276 2.40957296813179 1.61793562668203 0.471052187931527 -0.859015424397567 -0.32291166164903 0.629657860118879 1.02309250983872 -1.56606341434026 0.543051167984733 -0.127813116760564 -0.172721178515271 -1.08542168463511 2.37598611545185 1.20182841023706 -1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 1 1 1 -1 1 1
"36" 0.279706309274708 -0.74817720231593 -0.447806874121685 -0.311146723088398 1.43494431535561 0.512650485236611 0.379664772044804 3.41958321971907 2.3695291630327 -1.10070775929328 0.709598311186968 1.0221028024873 1.00782613460498 -0.204995477998943 1.03917866472779 -1.70464304244412 0.850530465137078 2.30275895169535 -0.454091884114957 0.604806828132706 0.396288860626386 0.814294969970848 -0.591972808586204 -0.0905738860696295 -0.0926762821348809 -2.70131909300524 -0.240667962168271 -0.617089890713816 2.4878043793976 1.88927990737616 -1 1 1 -1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 -1
"37" -1.38351980251818 -0.211264769910379 1.15759691556272 0.662021352229971 -0.879265723044248 -1.00673650186844 -1.30458705732833 -2.79842503341816 0.958304940082774 -0.107816448562462 0.0203043094160242 -0.0284752237970318 -0.131707244642232 -1.24329776654655 -0.940867584459309 0.298754970711652 -0.338757120062508 -0.562543632407071 -1.1762517251107 -0.616166503199976 0.445084055170453 -0.417366553537226 -0.0187320772044081 -0.42708631475778 0.481935377807987 1.27763779284143 -1.78392013721596 2.11909550827652 -0.380737083582817 0.165470142804022 -1 -1 1 -1 -1 -1 1 -1 1 -1 1 1 -1 -1 -1 1 1 -1 1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1
"38" 0.431135837733388 -0.175425716590915 -1.33008532167059 -0.40951584005449 2.43295071963194 -0.44447748117464 1.46078597782492 0.271211148814125 -1.28898608430408 -1.14134899875459 1.07399646575498 0.678872740496338 0.738084746941717 -1.10307851907531 2.34993243161737 1.26037456388099 -1.31929459306223 1.04623838246929 -0.626138706381396 -0.709634137780049 -0.105941849153865 -0.499399337860305 -0.591896466038341 1.26074964986607 0.870139579973819 0.0660981108611695 0.58088611972865 -0.33368267642731 0.0377986496553031 -0.577151280712797 1 1 1 -1 1 -1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1
"39" -0.560340430928928 1.30767727230239 1.05622937165768 0.564109042455149 -0.491511060671907 2.4534975906183 0.565742563110125 -0.00379674303362071 1.97391071036518 -0.732799071030331 0.897826744957288 0.0687063711300124 0.0204137758163553 0.148109733809015 -0.810316407653097 0.38345994461031 0.596849804522497 1.09497134480107 2.321514704454 2.62637398234564 2.69821129560273 0.573072787750179 1.4568739494238 0.233281340771744 3.0743127354828 0.192752057744433 -0.201005198956458 -1.69241377668685 1.32155951335823 0.749393905837834 -1 -1 1 -1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1
"40" 1.33314974631707 2.36498511863865 1.85283586411866 1.27522972902158 -0.494145618138568 -2.4292592612474 1.07653905342114 1.79871299397207 2.17208811071704 0.113477534688839 0.259796912261166 1.16212196716934 -1.12869950146041 -0.43471154548212 0.345555384670478 -0.285569272772397 2.106663713302 3.81413137528322 -0.281890539610687 1.33616296478188 1.21429563263705 -0.327120845280387 1.5994303581395 -0.689604546112468 -0.317715663916515 -0.806040406895582 -0.410612827488119 -0.731779471313605 0.741629378956425 -0.792912446084513 -1 -1 1 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 -1 1 1
