"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"11" -5.22162248921831 -8.75134742058482 13.2508810939081 17.2679056739327 20.53137880049 -30.7045876266972 -37.9736903700756 34.5322544400312 -22.4332250594234 -12.3847991471938 8.7822988984069 7.59862336972761 7.01342369014317 5.85037186266845 9.09189794430761 -7.62199347570809 -7.15882328884881 -5.32832298355886 3.7345096692673 2.62887149581866 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 1 1
"12" -5.23768050033922 -8.65090299314101 11.770489534 16.1416879134714 19.1276876439263 -29.614434226329 -37.9973692083852 36.7122647943378 -28.0219017375013 -15.8604422581529 9.3370718274873 6.48437670061345 4.5663507419502 3.29822063070979 5.36109177790858 -5.56445880482865 -3.20088748127262 -1.71545684049652 1.05369958690496 0.770685730700776 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"13" -7.26296402518776 -10.4634945473426 12.3686796341152 16.2034140279437 20.7794207477974 -27.7140524465814 -32.473452983564 29.9088783188725 -21.3531531890882 -11.7540650052512 9.3273764891596 5.92351384473058 2.69282583113549 1.32398987674563 2.72289494953425 -2.58632099652216 -3.26384455426941 -5.42441827424644 4.87457120609953 1.53049707348592 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 1 -1 1 -1
"14" -3.53447474273452 -8.07381375076328 12.8795896896618 17.6960330081218 20.5285772762929 -29.8797178227175 -37.8419100582314 36.5824331638913 -25.3533284207529 -14.349537421202 7.7528067403867 5.46284618571528 3.50864915794296 2.35529619664342 3.35108376317473 -2.75256137356484 -0.496178425746249 0.726051161492245 -1.6357444231235 -2.1797711404768 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"15" -3.52898691754901 -8.79225477061744 11.7641413247485 14.4762316766345 17.3264219349959 -27.9195767539459 -32.6339719726792 30.4895534153465 -21.6267021042808 -13.9283236912427 7.9697124486497 4.07319016740128 -0.268248136263258 -0.268853562547892 -0.898429119983854 1.31804562122204 4.25427633780265 2.91109027400635 -2.77521551641874 0.151691911435084 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 -1 -1 1
"16" -3.51453292447892 -8.14190938269622 11.9603136102875 14.8282272506768 19.9918212677914 -31.8260764540921 -38.9171225122923 36.3831472897734 -26.8247639411449 -15.2936028852147 8.28924123260503 6.12947689648019 4.8284680295506 4.6201740291709 6.26036915744148 -6.68673896355394 -7.30713781057741 -9.22237078902474 8.17377576574831 5.00578734246016 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"17" -6.35633050908381 -7.7492006723474 11.370472991027 16.5434294849685 19.4128318903048 -29.4374375039593 -34.7115549908938 33.4449479406177 -25.0896163612074 -14.4972177473771 8.87309011759234 5.97807631308189 5.17169397775298 5.038778812376 7.31946133911882 -5.37437826828398 -4.88391754665748 -4.9699912598549 3.30700561080245 1.68652773275996 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"18" -5.46103530054742 -10.5247256195474 13.8839659530832 19.2967121002532 21.5651521886854 -31.4041952209401 -37.4741621040264 32.6330807897904 -23.9188982051137 -13.9601933885297 9.81458453592785 6.14011040633865 5.24587340852617 3.69481426666793 4.37104911211189 -4.26506628442999 -3.90606813424812 -2.95626825714563 1.94201835044103 2.36256780062662 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"19" -6.67002969956836 -10.2972211083919 14.3571769384058 17.2018765061171 22.2064353292735 -33.0439273960288 -40.8842907598149 35.6925845349728 -24.2466614988008 -14.1299253871544 12.0281596603226 7.30729032462984 4.93603310702153 3.25756442492565 3.86137200551037 -3.60691313147125 -2.97813982906689 -3.66202541503347 2.08710925609725 1.09776122010624 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"20" -7.49896412733766 -11.0464743892057 15.378640929196 18.4791112247178 20.2408594217712 -28.3447408551212 -33.2506219016227 30.6882242464155 -22.8241562157247 -14.221577430591 9.33754452183109 6.70745734936339 4.78508218735064 4.78999765554533 5.49900438358004 -5.58667901903077 -3.79634230840145 -2.38463060151763 0.551267703685636 0.76022689198386 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"21" -6.00626683938676 -9.12788586855091 13.1325472953401 16.3327359959789 21.2931375705765 -32.7820497445036 -39.6183361450707 36.5926977031719 -26.6737792969256 -14.8884449971079 10.4779701882198 5.70489691739991 3.37222164331477 4.54770034734828 3.74928469730876 -1.38618977926178 -2.7266015800034 -3.94115551829564 3.23499170287941 0.280173125811471 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"22" -2.78540945676367 -5.8390170466442 9.4985131297117 13.1120354747551 15.8243209648707 -24.3127278516994 -33.6736442705764 29.8027824804699 -22.2970027222885 -12.0484957537209 8.6796598074921 4.61888458240159 3.98665833467801 3.82536396098176 2.02764748584088 -2.87964914402831 -2.42152952260662 -2.05676404066332 2.268549232596 1.04743317176456 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"23" -5.47683741173544 -7.74461355297433 12.5143139102369 17.3800321868741 18.8224113027275 -27.8298102365854 -32.4407839340202 29.0134050179612 -23.1330701968034 -11.8833457152392 8.61595409684721 6.91120848348222 5.80517911581357 2.06124372279169 2.48326018484873 -3.3294634432723 -3.08692942948848 -2.74191497582395 0.402849307660136 0.424813515742261 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 -1
"24" -5.00162598412972 -6.74710730885035 9.08860917067272 12.3125743032232 16.9513845062605 -26.5421711851987 -34.5904747968907 32.372511086447 -24.0906596725118 -13.6046554641276 10.0891801998696 6.77190037462816 5.404439171413 3.01064061233651 2.54522463375814 0.737598214212974 0.700197078092531 0.676025633144174 -0.963144934254036 -1.52683201949002 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 -1 1 1 -1
"25" -5.63932795721369 -7.6204505379766 11.5707655012559 11.3323437726121 16.5649927652908 -27.750947942672 -34.6687228128999 31.0670366286268 -23.5244138164345 -13.3433199877164 7.40987099883095 3.40571471376142 3.9101463699355 2.71600677594151 0.982014499237011 -0.463423140195103 -0.973041933066729 -1.64082315683291 1.00403810299683 0.129062989174232 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1
"26" -5.83868369866598 -10.2627501212434 13.1826468287585 14.4968633556798 18.4737739819282 -27.5382496752659 -32.884406803175 29.3861555450375 -21.5035704270131 -13.7295250338357 9.48470532309172 6.00210004159059 6.88448779329496 4.91676078872053 6.39684510874918 -7.15744618759395 -6.10490145430236 -5.01843083984778 2.81591482346512 1.51660932428075 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"27" -6.35232794606669 -10.8962271672594 15.1595246800725 18.5801957997951 21.64695124394 -33.7813097371821 -42.3054002630821 38.684091940087 -28.1263362724097 -14.5442106645776 9.11379553787251 5.88421328157688 3.45934141241478 3.39679613059726 3.7398906496021 -4.0796815872269 -5.14078350935105 -6.09275635530037 4.57698947586016 1.58371982648437 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"28" -5.52337977265738 -9.32820877339993 15.1988237975186 18.6766904587606 21.3332717262282 -33.2034963668427 -41.2154401926236 38.0424448871346 -27.3250838211572 -16.2755338755672 8.79661672748457 8.31499527782365 5.68256691775631 4.57875765560646 3.36792621756927 -2.34012265287772 -2.35671143251389 -0.435958133538534 -1.92226198034943 0.397532646697131 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"29" -7.9346823224408 -14.110465351815 15.9636021786629 22.3834361529205 26.1090873774415 -38.019774938715 -45.631334666842 40.2837670576652 -28.604286864389 -15.0428279897456 12.8085241679094 7.92951088807208 5.2598136635332 5.89332010699915 5.26885045687607 -3.1777747910697 -3.02556789971767 -4.1424022239903 3.26073999439289 0.417507839469931 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"30" -5.76014580971244 -10.2048750752392 12.0916986267828 16.8668992809711 19.8640705275365 -32.9007058672011 -37.7518032450366 32.7726176002657 -22.7955734213182 -13.4375300325027 8.03182524252592 5.29970335914613 3.6040453388294 1.72528738766626 -0.562621841516527 3.66630623642576 2.60489518127891 2.33334362839992 -2.183960326428 0.350597967760201 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 -1
"31" -5.7220016691072 -8.45778199315508 12.8759019200511 16.0762519224436 18.8230695309272 -30.1987119754443 -37.3331500820423 35.4377232051502 -26.0302782868646 -13.0506510082244 9.23510498128017 5.38923032859797 3.04453354027185 0.99002792247661 0.025983255902346 2.1051398871986 2.01455933646664 1.65467289354071 -2.30550707194026 0.224512726148071 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1
"32" -4.60090635489334 -7.29388506593652 9.96438182529596 16.1572275255047 18.7054663052823 -25.7744556889464 -35.4749119351435 33.6249368166361 -23.7288906796639 -12.6166089342972 10.2208220686726 8.71133187471274 6.38759516400936 4.68178490747927 5.02991684819071 -5.34406287976669 -5.76754352654457 -7.18748571366288 5.22706396277268 2.15011533533621 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"33" -7.47192880627413 -11.0375775629933 14.5514728018651 18.4392164472576 21.8661855901285 -32.4216018841452 -39.8628049239848 37.897346981879 -27.0916591470698 -16.452809261748 9.04634011369131 7.64619251314143 5.29546266027062 2.53904530433873 6.39927646518297 -6.74199114027543 -6.6382584511537 -6.07690458774284 6.03835883694982 1.78921350558326 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"34" -6.44357078194137 -9.30636903742117 11.8692135990768 14.4433358441736 17.0056980626762 -25.4768297583728 -32.9153914098752 30.7166300299014 -19.5971979178626 -13.7297808382395 11.5615970102923 7.37549445785406 5.2717621585098 5.0408867936608 7.16003844069316 -6.82995082853707 -5.59527969466282 -5.49951147073523 3.71727597645127 2.8989505006281 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"35" -5.15948580223878 -7.54939283413692 10.113327042946 13.7951663529204 17.8652358605917 -30.8043277239763 -38.0377204969074 34.0318388459392 -24.7687692319081 -14.0980267169889 8.01608692510017 7.06359318663616 6.14457727179664 3.56515829028568 4.7571697916414 -5.28142684103704 -6.02437169323083 -6.17218823335025 3.74397797923431 0.308558544356272 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"36" -5.48940166076067 -8.61301084675004 11.0198998847225 17.9188895205399 21.5765596957445 -30.3227689834533 -37.9726374146274 33.3373107040934 -23.6321911204055 -11.9933469843158 8.01253604909352 4.68376564018202 2.19775542775649 4.26762836264927 2.66996701161809 -1.70184526233415 -0.486240489808498 1.70367557096069 -0.967896742215571 -2.43725720492137 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 -1
"37" -4.31182158152436 -7.29402748557124 8.2720303126265 14.8500701136131 19.6802066212833 -25.3913486097982 -30.5208727033096 27.9121100713149 -21.4285197724754 -14.0158310336734 8.70029614080144 4.706740856236 4.83513937024611 1.71394782046715 1.90389750886938 -1.80692394920398 0.402544585646923 0.225516369057563 -0.573272822153567 -0.654164632509071 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1
"38" -7.07604094181891 -9.47303733195501 12.0461006973603 17.5690013917137 18.7060303496052 -26.7998444491393 -33.0567754972121 31.9988254302995 -24.5177668424043 -14.0865650220331 10.9899226769403 8.08161362608565 6.85998019166421 3.0312833678409 0.921397403573492 -3.07038906970479 -3.44933534426266 -3.65792069806883 2.07358608801785 1.21986775283297 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"39" -6.84486661712277 -12.0214140892635 14.6793517596486 18.8865969793485 21.0562810131588 -31.189885911277 -38.2857732841771 33.6236873762692 -23.9259749967732 -14.3486798925765 10.401356638409 5.90304130899886 7.15407533275974 4.54102707837469 5.96556040712447 -4.84564954150192 -5.3913096059341 -5.27550476777593 3.75632245778981 2.04212979984613 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"40" -5.5154221349882 -8.30479995168974 11.8693848868107 15.8274368874264 17.4599743872259 -27.5528935117239 -33.6495990321799 30.9762521055346 -21.5993716325869 -12.9772649860663 8.27556353487572 5.81471142805975 3.84965475317904 1.50119720034819 1.87422029765184 -3.31428633903354 0.805924579728896 1.49647628312504 -0.744569489080116 -0.294746181093508 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"41" -3.7733824956401 -5.01661095745064 7.94383391944349 11.9231729794177 14.2969947924165 -22.9749271536718 -28.3245668020036 24.6990341554856 -19.7733784162988 -10.0344602721868 6.59431444798099 3.86709892573607 1.02573803773791 3.22886962828552 3.9574374272985 -3.37136255274728 -4.91089348793217 -4.98552281319213 2.43474245759199 -0.972402736967028 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"42" -4.63908655990027 -7.68275661884672 11.2839488868004 16.4301007544003 17.9516042725793 -28.7157170608741 -34.0603848540456 32.2336946740972 -22.6060278755284 -12.0578743750844 7.70916041274475 6.37897536526248 3.88277323025893 2.25271974316641 3.86515230269858 -4.24075901518191 -2.62638056944161 -5.19422550329031 3.83156639747819 -0.399644755386259 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"43" -3.99685282662032 -9.4134899465491 12.9584367074797 14.2718007319548 18.6409900182095 -27.2042667273023 -35.4407216179329 33.6551600934018 -24.8132673905765 -14.5586976010565 10.2833721970751 6.41498356878286 3.31420770796727 3.80949556980741 4.49328971011922 -4.09640232715738 -2.55961794311498 -0.640264549995532 0.49652611955858 2.95361052413659 1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 1 1
"44" -6.44983704188589 -9.33300660457821 11.1227185804705 14.997929754903 16.7315990131963 -27.1041791759122 -33.9656594482848 31.953330060481 -23.2549337250531 -13.6950354547349 9.49661474272017 5.43133384785566 3.45461688668108 5.45301029872862 4.50556193536856 -2.70596873394752 -3.62094751992609 -5.22127367009633 3.63888668580242 0.230181114006657 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"45" -6.00747287132628 -11.590608202086 14.7658061089755 17.0728688971455 20.7106720937287 -30.3968733181303 -37.2996579772591 34.0925235047678 -25.6148237408913 -15.7989571610191 11.0798032407478 6.15124052816553 3.05207114222317 4.5923407310437 7.5346879233706 -8.66301834048287 -5.38186531060706 -6.17752223485309 3.2284615914831 3.66164904635071 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"46" -5.6401951385502 -12.5097430803567 16.3594061925355 20.0711516220031 21.6663729491873 -33.1239795964277 -41.4546160174958 40.6035325995102 -28.7520397084876 -14.5569977710704 9.76687018169086 7.56182585194964 6.25812744023269 0.0799417125730296 0.0450465025292457 1.62423227554704 1.85450630632027 1.43279016990942 -0.383909633040676 -2.540485311785 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 1 1
"47" -6.95169579758523 -9.99521202661599 14.368515951785 18.1023629213528 22.2519176847844 -32.0198951508075 -39.9492981564875 38.3916963731774 -28.2927718741604 -16.359749504576 9.28368732295566 5.81895501508259 0.91866128771466 1.23109813922037 -1.14055887076957 1.66834522958245 4.31169789705281 2.76188237215741 -1.65292299213604 -1.61284161271288 1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1
"48" -7.10396964609963 -11.3859267569728 14.976027990977 18.2941373752547 22.0137481191664 -32.2623936143724 -40.373669966274 34.5146636492939 -24.6258328521233 -13.9124749195304 8.55360756391488 5.67551369296873 3.2392920122639 3.87225675136547 5.50819436604901 -3.39890599356708 -4.50617545386465 -6.1968832124809 5.06593844513758 4.70350554913609 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"49" -5.00324498299171 -10.4925789198022 14.0671143046083 17.7723208359829 21.4547220774276 -28.5269808945316 -35.1030817199446 30.2415618131561 -22.9890574548764 -12.9072468412401 8.03357881100762 6.98588429566641 5.83061110493844 1.01362202962156 2.90223284913864 0.531822464193755 1.23022233116983 4.3502655590801 -5.56882282454497 -4.18468077915719 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1
"50" -4.74659890856892 -8.32788113649247 11.116959200475 17.6744958139964 20.2420535744461 -31.7955140376243 -38.2687331081486 34.9586804584096 -23.1676465165974 -14.7042703127248 10.3774276029223 7.53334207548464 3.85136247218363 2.23940873188192 1.32343656077211 1.20393682578343 -1.20197500452336 -2.8583018538235 0.656749529421765 0.867020302010814 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
"51" -4.29191896731161 -8.56269754335486 10.5772770490458 13.4647243219337 17.7200408268589 -27.1293415799418 -34.0894548438588 32.4793722877751 -23.5519378175558 -13.7255599288523 7.47298740254086 5.77048663120207 3.48287343673887 2.72267436446106 0.464755252015661 0.75864186982241 -0.706921100610592 0.346308558587956 -1.23450987222436 -1.85469242627872 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 1 1 -1 1
"52" -4.72835354337993 -8.95796941576216 10.5494470033512 15.9452303095878 18.6456469939804 -25.968497302956 -34.3924327699343 32.5425176510137 -24.706130533503 -15.4593099110064 10.0342848455266 7.82468325707115 2.50897626908671 3.28933632984666 3.45989017650733 -1.55199847639222 -0.628833060236902 -1.78407604241947 1.03209594040843 1.21764211155595 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 1
"53" -6.59143104670294 -10.4784369166155 11.2770805586447 15.9875023865614 18.7467062036922 -26.9956796978158 -33.7249405417731 30.062826749147 -21.949141579389 -11.7573322211861 9.42095621864666 7.93383982058738 7.04004933647254 4.46007815314037 5.91057733924074 -7.58091621388865 -7.56330505213279 -8.28473169040361 6.65390982350592 2.77380686926128 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 1
"54" -7.7741895023903 -13.1498940819493 14.7528211408311 17.3582810718943 20.9732105189768 -29.121872863156 -36.2237718820176 35.6260564600044 -25.7595669924564 -15.0980171386842 8.223457190124 7.83405151149392 4.93581070108116 4.63163301230168 4.20252307432923 -2.90766964925939 -2.09230890254412 -0.971256651326937 0.256488207250203 1.10077194928989 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"55" -5.10304531423084 -8.92242715032338 10.6965425676654 16.4963801985839 21.5576643744401 -36.9146195019454 -44.4771214763258 38.1228936070586 -27.020297428776 -13.3604200001106 9.41599482150467 8.47847211367594 6.32964949879158 2.47986512258038 1.64215477591198 -1.05146998362613 -0.745938664277348 0.512840307368158 -0.381672761414458 -0.557900359206527 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 -1 1
"56" -4.19890544556538 -10.535763031213 16.494339228043 18.1553283437065 21.372936648754 -32.2034762248838 -39.523571977258 36.8302327606121 -28.2623694408905 -15.9834594585458 9.03971139986976 5.25258582111896 5.88039727393709 4.82760090487247 4.6014374387529 -3.84874606661416 -6.03792004095163 -4.53000122082611 3.44886786413673 0.826030188985221 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"57" -4.99030428794139 -8.95449821573761 11.7048490029041 17.6650414363899 22.0648872293312 -31.1435217703911 -37.0681992083789 35.2684228543338 -26.1656668344571 -14.6233873359846 9.33081066186933 8.8697534141174 5.0847453158294 2.57869772141637 3.77571500482982 -5.66107377564543 -6.83651204039487 -7.06858394630535 6.77086811886727 4.44333674620971 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"58" -7.48289580473877 -11.6511290506181 13.6094863741579 16.7645203564893 18.0386253638829 -28.9996842977908 -34.3934208360048 32.9266204740905 -25.2245700120311 -16.2506921083215 12.7617782493977 10.2667878940692 4.54607598295602 1.46992498649375 1.64354151471766 -2.34615876467576 -2.23789268925886 -0.521839355426092 -0.0266035781250906 -0.858080737539608 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1
"59" -3.6388332119002 -6.31115542395687 9.94883586416721 14.1215013385471 18.6112143548491 -29.8122068409306 -37.8615803127175 36.9912790730892 -27.409675711808 -14.7073582032007 10.4074811882372 8.11806095579956 6.40629494609028 6.83385838279487 7.96039593525946 -6.60175164927064 -5.45417428395216 -2.03927132540547 -0.474110556473324 1.3923979793196 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"60" -6.70421995147821 -11.6294688308192 13.1190807502691 17.1325099580821 21.1535351697432 -31.1248010822174 -40.6335996299945 38.1025766121961 -26.6007412652473 -16.2868898421076 10.4096131174812 6.34088047190635 5.91495625332583 4.00874501681725 4.37835604428536 -5.59560263519704 -5.36872495179023 -3.93292072401852 2.40470342268821 0.24198286813377 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
"61" -5.39313382010257 -8.618582315174 9.09315411597895 11.5114454889624 15.0012034058742 -23.0121735141877 -29.7075415623221 29.0924774796011 -22.0385896799724 -14.5670542295364 10.6469195929798 6.51362272598445 4.52510923816616 -0.188693418002289 -0.113933566417271 1.29030685584956 1.05037379476854 0.24984483748448 -0.426324818287142 -0.633143019946364 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 1 -1 1 -1 -1
"62" -6.22081109171956 -9.72291110655378 14.0712273619495 16.1794435150071 20.0057035479826 -29.1364670522612 -36.7556847584105 33.6323550566627 -24.3787623626978 -16.0918594072721 12.0603891737774 8.9195676340711 6.08871678492716 2.83891012129692 3.09130289109985 -3.30040419760292 -5.04083050685739 -2.33827317906125 3.18320273288643 1.83857206802322 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 -1 1
"63" -5.19121001972443 -10.8475144583134 13.7825762521234 15.352595207205 19.8949954947569 -33.0026126911373 -38.2088651686638 34.6874497003021 -24.6311903552163 -14.3060911635813 9.40770036963037 6.56814164746601 4.4996698023618 3.02797832744909 3.72732247836843 -4.35787805026588 -5.75318530462654 -7.18562646154415 4.30575292202088 0.264749042227522 1 1 1 1 1 1 1 1 -1 1 1 1 1 -1 -1 -1 1 -1 1 -1
